2015-mai-19 12:17:14.529 INFO	core	Ignoring id: 19449 name: "Unknown" who appears to be "Dead, Jim." flags: 67125250 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.529 INFO	core	Ignoring id: 19450 name: "'Mason' Wallbulwarks" who appears to be "Dead, Jim." flags: 2155921410 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.529 WARNING	core	vector at "0x018eb998" has over 1.000.000 entries! ( 1003117 ) [src\dfinstance.cpp:143] (check_vector)
2015-mai-19 12:17:14.529 ERROR	core	vector at "0x018eb998" was not read due to an unacceptable size! ( 1003117 ) [src\dfinstance.cpp:154] (check_vector)
2015-mai-19 12:17:14.532 INFO	core	FOUND UNIT "0x1f69dc38" "'Broker' Sealmountains" 19451 149642 [src\dfinstance.cpp:363] (load_dwarves)
2015-mai-19 12:17:14.532 INFO	core	FOUND BEAST "0x1f69ebc0" "Cat (Tobul Filleddye)" 19452 [src\dfinstance.cpp:375] (load_dwarves)
2015-mai-19 12:17:14.532 INFO	core	Ignoring id: 19453 name: "Unknown" who appears to be "Dead, Jim." flags: 67125250 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.536 INFO	core	FOUND UNIT "0x1f6a48f0" "'Leatherworks' Inkrough" 19662 149829 [src\dfinstance.cpp:363] (load_dwarves)
2015-mai-19 12:17:14.536 INFO	core	FOUND BEAST "0x1f6a5878" "Guineacock (Vucar Searchtome)" 19663 [src\dfinstance.cpp:375] (load_dwarves)
2015-mai-19 12:17:14.539 INFO	core	FOUND UNIT "0x1f6a6800" "'TrainBlack' Diamondscholar" 19664 149830 [src\dfinstance.cpp:363] (load_dwarves)
2015-mai-19 12:17:14.539 INFO	core	Ignoring id: 19665 name: "Unknown" who appears to be "Dead, Jim." flags: 67125250 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.540 INFO	core	Ignoring id: 19666 name: "Unknown" who appears to be "Dead, Jim." flags: 67125250 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.540 INFO	core	Ignoring id: 19667 name: "'Axe' Wheelears" who appears to be "Dead, Jim." flags: 2147500035 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.540 INFO	core	Ignoring id: 19668 name: "Unknown" who appears to be "Dead, Jim." flags: 67125250 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.540 INFO	core	Ignoring id: 19669 name: "'Hunter' Anguishtorch" who appears to be "Dead, Jim." flags: 2147532802 [src\dwarf.cpp:249] (has_invalid_flags)
2015-mai-19 12:17:14.540 INFO	core	FOUND BEAST "0x1f6accb0" "Dog (Sarvesh Orblength)" 19670 [src\dfinstance.cpp:375] (load_dwarves)
